"Country","Year","Gender","BMI_Index","Bloodpressure","Cholesterol","Sugar","Food","Income","Life_expectancy","Region","Period"
"Slovenia","2000","male",26.69247,136.4438,5.275512,49.32,3051.81,22488,75.8,"Eastern Europe","2000 - 2004"
"Slovenia","2001","male",26.78108,136.4077,5.266795,41.1,3057.81,23115,76,"Eastern Europe","2000 - 2004"
"Slovenia","2001","female",26.35006,131.0834,5.287176,41.1,3057.81,23115,76,"Eastern Europe","2000 - 2004"
"Slovenia","2002","male",26.87825,136.3886,5.25207,41.1,3079.41,23972,76.2,"Eastern Europe","2000 - 2004"
"Slovenia","2002","female",26.39933,130.9412,5.274947,41.1,3079.41,23972,76.2,"Eastern Europe","2000 - 2004"
"Slovenia","2003","male",26.96881,136.3812,5.238154,41.1,3106.42,24639,76.5,"Eastern Europe","2000 - 2004"
"Slovenia","2003","female",26.4387,130.7772,5.261922,41.1,3106.42,24639,76.5,"Eastern Europe","2000 - 2004"
"Slovenia","2004","female",26.46612,130.6621,5.246678,41.1,3182.19,25694,76.8,"Eastern Europe","2000 - 2004"
"Slovenia","2004","male",27.06755,136.3939,5.221591,41.1,3182.19,25694,76.8,"Eastern Europe","2000 - 2004"
"Spain","1980","male",25.34477,136.5565,5.620108,82.19,3061.91,18119,75.4,"Southern Europe","1980 - 1989"
"Spain","1980","female",25.15307,133.4567,5.646017,82.19,3061.91,18119,75.4,"Southern Europe","1980 - 1989"
"Spain","1981","male",25.37087,135.903,5.603287,82.19,2998.95,18116,75.7,"Southern Europe","1980 - 1989"
"Spain","1981","female",25.17578,132.8107,5.621256,82.19,2998.95,18116,75.7,"Southern Europe","1980 - 1989"
"Spain","1982","male",25.39528,135.2215,5.584649,82.19,3087.72,18358,76.1,"Southern Europe","1980 - 1989"
"Spain","1982","female",25.20167,132.1459,5.594529,82.19,3087.72,18358,76.1,"Southern Europe","1980 - 1989"
"Spain","1983","male",25.41502,134.573,5.568449,76.71,3054.05,18754,76.3,"Southern Europe","1980 - 1989"
"Spain","1983","female",25.21314,131.4583,5.568743,76.71,3054.05,18754,76.3,"Southern Europe","1980 - 1989"
"Spain","1984","female",25.22648,130.7836,5.541408,68.49,3079.67,18970,76.4,"Southern Europe","1980 - 1989"
"Spain","1984","male",25.43313,133.9259,5.551528,68.49,3079.67,18970,76.4,"Southern Europe","1980 - 1989"
"Spain","1985","female",25.24841,130.1649,5.512672,76.71,3124.57,19300,76.6,"Southern Europe","1980 - 1989"
"Spain","1985","male",25.46042,133.3066,5.532634,76.71,3124.57,19300,76.6,"Southern Europe","1980 - 1989"
"Spain","1986","male",25.48971,132.8116,5.51672,71.23,3068.94,19881,76.7,"Southern Europe","1980 - 1989"
"Spain","1986","female",25.26954,129.5869,5.486045,71.23,3068.94,19881,76.7,"Southern Europe","1980 - 1989"
"Spain","1987","female",25.30254,129.0884,5.461705,73.97,3165.92,20953,76.7,"Southern Europe","1980 - 1989"
"Spain","1987","male",25.53439,132.437,5.502667,73.97,3165.92,20953,76.7,"Southern Europe","1980 - 1989"
"Spain","1988","male",25.58617,132.1236,5.491158,73.97,3237.08,22036,76.8,"Southern Europe","1980 - 1989"
"Spain","1988","female",25.34826,128.6289,5.439009,73.97,3237.08,22036,76.8,"Southern Europe","1980 - 1989"
"Spain","1989","male",25.65028,131.8662,5.477823,71.23,3238.35,23141,76.8,"Southern Europe","1980 - 1989"
"Spain","1989","female",25.40593,128.239,5.416301,71.23,3238.35,23141,76.8,"Southern Europe","1980 - 1989"
"Spain","1990","female",25.47486,127.8606,5.394948,73.97,3282.83,24126,77,"Southern Europe","1990 - 1999"
"Spain","1990","male",25.72032,131.6128,5.465523,73.97,3282.83,24126,77,"Southern Europe","1990 - 1999"
"Spain","1991","female",25.54166,127.5016,5.373998,73.97,3380.59,24684,77.1,"Southern Europe","1990 - 1999"
"Spain","1991","male",25.79976,131.3659,5.452902,73.97,3380.59,24684,77.1,"Southern Europe","1990 - 1999"
"Spain","1992","female",25.60445,127.1742,5.352985,76.71,3361.06,24831,77.4,"Southern Europe","1990 - 1999"
"Spain","1992","male",25.88464,131.1561,5.437941,76.71,3361.06,24831,77.4,"Southern Europe","1990 - 1999"
"Spain","1993","female",25.65715,126.7971,5.335045,76.71,3312.35,24498,77.6,"Southern Europe","1990 - 1999"
"Spain","1993","male",25.96412,130.9723,5.425757,76.71,3312.35,24498,77.6,"Southern Europe","1990 - 1999"
"Spain","1994","male",26.04306,130.7987,5.414177,76.71,3279.89,25015,77.8,"Southern Europe","1990 - 1999"
"Spain","1994","female",25.70743,126.3998,5.318089,76.71,3279.89,25015,77.8,"Southern Europe","1990 - 1999"
"Spain","1995","male",26.12167,130.6712,5.405181,82.19,3266.17,25645,77.8,"Southern Europe","1990 - 1999"
"Spain","1995","female",25.7507,125.9696,5.302964,82.19,3266.17,25645,77.8,"Southern Europe","1990 - 1999"
"Spain","1996","male",26.20999,130.5561,5.390647,87.67,3353.98,26270,78.2,"Southern Europe","1990 - 1999"
"Spain","1996","female",25.79656,125.5815,5.284301,87.67,3353.98,26270,78.2,"Southern Europe","1990 - 1999"
"Spain","1997","female",25.83956,125.2052,5.264939,84.93,3324.84,27167,78.7,"Southern Europe","1990 - 1999"
"Spain","1997","male",26.3022,130.466,5.375015,84.93,3324.84,27167,78.7,"Southern Europe","1990 - 1999"
"Spain","1998","male",26.39609,130.4032,5.363387,79.45,3354.91,28238,79,"Southern Europe","1990 - 1999"
"Spain","1998","female",25.88586,124.8067,5.248436,79.45,3354.91,28238,79,"Southern Europe","1990 - 1999"
"Spain","1999","female",25.93149,124.4543,5.232596,87.67,3382.88,29353,79.1,"Southern Europe","1990 - 1999"
"Spain","1999","male",26.5,130.3511,5.350691,87.67,3382.88,29353,79.1,"Southern Europe","1990 - 1999"
"Spain","2000","male",26.60724,130.3085,5.338282,87.67,3378.13,30647,79.3,"Southern Europe","2000 - 2004"
"Spain","2000","female",25.97859,124.1245,5.217752,87.67,3378.13,30647,79.3,"Southern Europe","2000 - 2004"
"Spain","2001","male",26.71782,130.2827,5.326324,93.15,3361.89,31488,79.5,"Southern Europe","2000 - 2004"
"Spain","2001","female",26.02471,123.8075,5.203881,93.15,3361.89,31488,79.5,"Southern Europe","2000 - 2004"
"Spain","2002","female",26.07576,123.514,5.19105,93.15,3372.53,31866,79.6,"Southern Europe","2000 - 2004"
"Spain","2002","male",26.835,130.2692,5.313991,93.15,3372.53,31866,79.6,"Southern Europe","2000 - 2004"
"Spain","2003","female",26.12201,123.2351,5.178652,93.15,3347.32,32293,79.8,"Southern Europe","2000 - 2004"
"Spain","2003","male",26.95143,130.2749,5.301184,93.15,3347.32,32293,79.8,"Southern Europe","2000 - 2004"
"Spain","2004","male",27.06646,130.2459,5.285925,93.15,3345.3,32745,80.1,"Southern Europe","2000 - 2004"
"Spain","2004","female",26.17108,122.9795,5.165144,93.15,3345.3,32745,80.1,"Southern Europe","2000 - 2004"
"Sweden","1980","male",24.71797,138.8169,6.031905,120.55,2989.34,26010,75.7,"Northern Europe","1980 - 1989"
"Sweden","1980","female",24.38976,132.924,6.088787,120.55,2989.34,26010,75.7,"Northern Europe","1980 - 1989"
"Sweden","1981","male",24.75768,138.1323,5.99212,120.55,2965.36,25869,76,"Northern Europe","1980 - 1989"
"Sweden","1981","female",24.40887,132.4416,6.062966,120.55,2965.36,25869,76,"Northern Europe","1980 - 1989"
"Sweden","1982","male",24.79446,137.4391,5.95241,120.55,2980.56,26431,76.3,"Northern Europe","1980 - 1989"
"Sweden","1982","female",24.42859,131.9565,6.035291,120.55,2980.56,26431,76.3,"Northern Europe","1980 - 1989"
"Sweden","1983","male",24.82977,136.761,5.915209,126.03,2984.27,26808,76.6,"Northern Europe","1980 - 1989"
"Sweden","1983","female",24.44646,131.4763,6.006854,126.03,2984.27,26808,76.6,"Northern Europe","1980 - 1989"
"Sweden","1984","male",24.86689,136.1062,5.881874,126.03,3054.42,27890,76.8,"Northern Europe","1980 - 1989"
"Sweden","1984","female",24.47282,131.0251,5.977625,126.03,3054.42,27890,76.8,"Northern Europe","1980 - 1989"
"Sweden","1985","male",24.90539,135.5364,5.852351,123.29,2982.21,28202,76.9,"Northern Europe","1980 - 1989"
"Sweden","1985","female",24.49549,130.599,5.948185,123.29,2982.21,28202,76.9,"Northern Europe","1980 - 1989"
"Sweden","1986","male",24.94952,135.1006,5.825012,117.81,2960.77,29138,77,"Northern Europe","1980 - 1989"
"Sweden","1986","female",24.51715,130.2423,5.918455,117.81,2960.77,29138,77,"Northern Europe","1980 - 1989"
"Sweden","1987","female",24.54024,129.9532,5.886529,115.07,2901.48,29889,77.1,"Northern Europe","1980 - 1989"
"Sweden","1987","male",24.9971,134.7906,5.798013,115.07,2901.48,29889,77.1,"Northern Europe","1980 - 1989"
"Sweden","1988","female",24.56862,129.6995,5.852752,117.81,2954.68,30596,77.2,"Northern Europe","1980 - 1989"
"Sweden","1988","male",25.05041,134.5576,5.771917,117.81,2954.68,30596,77.2,"Northern Europe","1980 - 1989"
"Sweden","1989","female",24.60073,129.4648,5.817004,117.81,2978.14,31161,77.4,"Northern Europe","1980 - 1989"
"Sweden","1989","male",25.10748,134.3727,5.74605,117.81,2978.14,31161,77.4,"Northern Europe","1980 - 1989"
"Sweden","1990","female",24.6317,129.2622,5.776061,117.81,2972.82,30901,77.6,"Northern Europe","1990 - 1999"
"Sweden","1990","male",25.16444,134.1953,5.714884,117.81,2972.82,30901,77.6,"Northern Europe","1990 - 1999"
"Sweden","1991","male",25.21542,134.0169,5.681258,117.81,2940.82,30340,77.8,"Northern Europe","1990 - 1999"
"Sweden","1991","female",24.6609,129.0277,5.731658,117.81,2940.82,30340,77.8,"Northern Europe","1990 - 1999"
"Sweden","1992","female",24.6937,128.7708,5.684787,120.55,3050.67,29813,78.1,"Northern Europe","1990 - 1999"
"Sweden","1992","male",25.26597,133.8186,5.645745,120.55,3050.67,29813,78.1,"Northern Europe","1990 - 1999"
"Sweden","1993","male",25.31753,133.6114,5.60945,123.29,3135.07,29028,78.4,"Northern Europe","1990 - 1999"
"Sweden","1993","female",24.72727,128.4712,5.636811,123.29,3135.07,29028,78.4,"Northern Europe","1990 - 1999"
"Sweden","1994","male",25.37889,133.4664,5.57643,134.25,3092.37,30000,78.6,"Northern Europe","1990 - 1999"
"Sweden","1994","female",24.7592,128.153,5.59017,134.25,3092.37,30000,78.6,"Northern Europe","1990 - 1999"
"Sweden","1995","male",25.43743,133.3366,5.543549,115.07,3085.06,31044,78.9,"Northern Europe","1990 - 1999"
"Sweden","1995","female",24.78171,127.8053,5.541498,115.07,3085.06,31044,78.9,"Northern Europe","1990 - 1999"
"Sweden","1996","male",25.49521,133.2204,5.509109,120.55,3055.36,31465,79.1,"Northern Europe","1990 - 1999"
"Sweden","1996","female",24.80505,127.4216,5.489879,120.55,3055.36,31465,79.1,"Northern Europe","1990 - 1999"
"Sweden","1997","female",24.84215,127.0186,5.437829,117.81,3088.85,32360,79.3,"Northern Europe","1990 - 1999"
"Sweden","1997","male",25.56026,133.1408,5.474131,117.81,3088.85,32360,79.3,"Northern Europe","1990 - 1999"
"Sweden","1998","male",25.62147,133.0646,5.441966,126.03,3073.03,33709,79.5,"Northern Europe","1990 - 1999"
"Sweden","1998","female",24.8763,126.5904,5.386416,126.03,3073.03,33709,79.5,"Northern Europe","1990 - 1999"
"Sweden","1999","female",24.91203,126.196,5.334051,126.03,3119.19,35208,79.6,"Northern Europe","1990 - 1999"
"Sweden","1999","male",25.68738,132.974,5.408652,126.03,3119.19,35208,79.6,"Northern Europe","1990 - 1999"
"Sweden","2000","female",24.94577,125.8109,5.283096,128.77,3099.86,36816,79.7,"Northern Europe","2000 - 2004"
"Sweden","2000","male",25.75589,132.8921,5.377735,128.77,3099.86,36816,79.7,"Northern Europe","2000 - 2004"
"Sweden","2001","female",24.97519,125.4386,5.232845,120.55,3121.34,37292,79.8,"Northern Europe","2000 - 2004"
"Sweden","2001","male",25.82526,132.7924,5.346652,120.55,3121.34,37292,79.8,"Northern Europe","2000 - 2004"
"Sweden","2002","female",24.99897,125.0731,5.18503,115.07,3112.77,37941,80,"Northern Europe","2000 - 2004"
"Sweden","2002","male",25.89779,132.6917,5.31762,115.07,3112.77,37941,80,"Northern Europe","2000 - 2004"
"Sweden","2003","male",25.97058,132.5799,5.291124,128.77,3113.63,38702,80.1,"Northern Europe","2000 - 2004"
"Sweden","2003","female",25.01686,124.6972,5.140797,128.77,3113.63,38702,80.1,"Northern Europe","2000 - 2004"
"Sweden","2004","female",25.04021,124.3357,5.098036,128.77,3104.17,40216,80.3,"Northern Europe","2000 - 2004"
"Sweden","2004","male",26.04705,132.4273,5.263712,128.77,3104.17,40216,80.3,"Northern Europe","2000 - 2004"
"Switzerland","1980","female",23.73855,131.3064,5.969375,126.03,3491.08,40692,75.7,"Western Europe","1980 - 1989"
"Switzerland","1980","male",25.15845,138.3033,5.952783,126.03,3491.08,40692,75.7,"Western Europe","1980 - 1989"
"Switzerland","1981","female",23.75266,130.738,5.946067,131.51,3499.77,41080,75.9,"Western Europe","1980 - 1989"
"Switzerland","1981","male",25.17901,137.6806,5.928414,131.51,3499.77,41080,75.9,"Western Europe","1980 - 1989"
"Switzerland","1982","male",25.20452,137.0911,5.902369,120.55,3458.64,40226,76.1,"Western Europe","1980 - 1989"
"Switzerland","1982","female",23.75362,130.215,5.921776,120.55,3458.64,40226,76.1,"Western Europe","1980 - 1989"
"Switzerland","1983","male",25.2227,136.5006,5.880694,136.99,3432.07,40229,76.3,"Western Europe","1980 - 1989"
"Switzerland","1983","female",23.75985,129.6586,5.899327,136.99,3432.07,40229,76.3,"Western Europe","1980 - 1989"
"Switzerland","1984","female",23.77108,129.1561,5.8765,128.77,3389.29,41269,76.6,"Western Europe","1980 - 1989"
"Switzerland","1984","male",25.246,135.9387,5.859681,128.77,3389.29,41269,76.6,"Western Europe","1980 - 1989"
"Switzerland","1985","female",23.78567,128.6705,5.855144,126.03,3383.61,42462,76.9,"Western Europe","1980 - 1989"
"Switzerland","1985","male",25.26813,135.4399,5.842023,126.03,3383.61,42462,76.9,"Western Europe","1980 - 1989"
"Switzerland","1986","male",25.29805,135.0187,5.821571,131.51,3398.18,42899,77.1,"Western Europe","1980 - 1989"
"Switzerland","1986","female",23.8094,128.2639,5.831514,131.51,3398.18,42899,77.1,"Western Europe","1980 - 1989"
"Switzerland","1987","female",23.82917,127.8601,5.808134,128.77,3409.98,42914,77.3,"Western Europe","1980 - 1989"
"Switzerland","1987","male",25.32245,134.6813,5.80355,128.77,3409.98,42914,77.3,"Western Europe","1980 - 1989"
"Switzerland","1988","female",23.85813,127.5056,5.782418,139.73,3405.15,43895,77.4,"Western Europe","1980 - 1989"
"Switzerland","1988","male",25.35413,134.3887,5.783608,139.73,3405.15,43895,77.4,"Western Europe","1980 - 1989"
"Switzerland","1989","male",25.38598,134.1333,5.765728,131.51,3385.74,45400,77.5,"Western Europe","1980 - 1989"
"Switzerland","1989","female",23.88731,127.1458,5.757312,131.51,3385.74,45400,77.5,"Western Europe","1980 - 1989"
"Switzerland","1990","male",25.42673,133.8783,5.745855,134.25,3403.26,46600,77.6,"Western Europe","1990 - 1999"
"Switzerland","1990","female",23.92454,126.8063,5.731022,134.25,3403.26,46600,77.6,"Western Europe","1990 - 1999"
"Switzerland","1991","male",25.46021,133.6026,5.725051,117.81,3312.93,45599,77.7,"Western Europe","1990 - 1999"
"Switzerland","1991","female",23.94671,126.4127,5.702825,117.81,3312.93,45599,77.7,"Western Europe","1990 - 1999"
"Switzerland","1992","male",25.50033,133.2975,5.700558,128.77,3385.17,45080,77.9,"Western Europe","1990 - 1999"
"Switzerland","1992","female",23.97182,126.0246,5.672822,128.77,3385.17,45080,77.9,"Western Europe","1990 - 1999"
"Switzerland","1993","female",23.98785,125.6113,5.642288,134.25,3336.82,44615,78.1,"Western Europe","1990 - 1999"
"Switzerland","1993","male",25.54019,132.9939,5.675232,134.25,3336.82,44615,78.1,"Western Europe","1990 - 1999"
"Switzerland","1994","male",25.57968,132.6743,5.646153,120.55,3317.41,44823,78.4,"Western Europe","1990 - 1999"
"Switzerland","1994","female",24.00391,125.191,5.608811,120.55,3317.41,44823,78.4,"Western Europe","1990 - 1999"
"Switzerland","1995","male",25.61801,132.3727,5.617514,128.77,3296.76,44738,78.6,"Western Europe","1990 - 1999"
"Switzerland","1995","female",24.00887,124.7346,5.575786,128.77,3296.76,44738,78.6,"Western Europe","1990 - 1999"
"Switzerland","1996","female",24.01678,124.2824,5.540892,150.69,3348.95,44809,78.9,"Western Europe","1990 - 1999"
"Switzerland","1996","male",25.66158,132.0775,5.585649,150.69,3348.95,44809,78.9,"Western Europe","1990 - 1999"
"Switzerland","1997","female",24.02124,123.8098,5.505349,147.95,3328.2,45734,79.3,"Western Europe","1990 - 1999"
"Switzerland","1997","male",25.69975,131.7999,5.553799,147.95,3328.2,45734,79.3,"Western Europe","1990 - 1999"
"Switzerland","1998","female",24.02492,123.3503,5.470773,134.25,3321.64,46942,79.6,"Western Europe","1990 - 1999"
"Switzerland","1998","male",25.73992,131.5607,5.522799,134.25,3321.64,46942,79.6,"Western Europe","1990 - 1999"
"Switzerland","1999","male",25.77055,131.3375,5.492001,136.99,3276.46,47486,79.8,"Western Europe","1990 - 1999"
"Switzerland","1999","female",24.02517,122.8896,5.436317,136.99,3276.46,47486,79.8,"Western Europe","1990 - 1999"
"Switzerland","2000","male",25.80709,131.1266,5.462165,153.43,3434.76,49083,80,"Western Europe","2000 - 2004"
"Switzerland","2000","female",24.03658,122.4611,5.403825,153.43,3434.76,49083,80,"Western Europe","2000 - 2004"
"Switzerland","2001","female",24.04071,122.0455,5.376063,156.16,3373.02,49479,80.2,"Western Europe","2000 - 2004"
"Switzerland","2001","male",25.85,130.9939,5.437444,156.16,3373.02,49479,80.2,"Western Europe","2000 - 2004"
"Switzerland","2002","female",24.04547,121.6552,5.349241,161.64,3404.86,49177,80.4,"Western Europe","2000 - 2004"
"Switzerland","2002","male",25.89402,130.8682,5.41266,161.64,3404.86,49177,80.4,"Western Europe","2000 - 2004"
"Switzerland","2003","female",24.04917,121.2695,5.325865,164.38,3412.23,48837,80.7,"Western Europe","2000 - 2004"
"Switzerland","2003","male",25.9385,130.773,5.390238,164.38,3412.23,48837,80.7,"Western Europe","2000 - 2004"
"Switzerland","2004","male",25.98248,130.6927,5.366886,164.38,3393.71,49882,81,"Western Europe","2000 - 2004"
"Switzerland","2004","female",24.05138,120.9129,5.303205,164.38,3393.71,49882,81,"Western Europe","2000 - 2004"
"Turkey","1980","female",26.06155,127.1133,4.867945,65.75,3277.66,7828,62.7,"Southern Europe","1980 - 1989"
"Turkey","1980","male",23.66064,125.8545,4.812084,65.75,3277.66,7828,62.7,"Southern Europe","1980 - 1989"
"Turkey","1981","male",23.72726,125.8768,4.811053,65.75,3182.17,8518,63.2,"Southern Europe","1980 - 1989"
"Turkey","1981","female",26.14313,127.1383,4.871875,65.75,3182.17,8518,63.2,"Southern Europe","1980 - 1989"
"Turkey","1982","female",26.23217,127.1869,4.87478,76.71,3256.37,8323,63.7,"Southern Europe","1980 - 1989"
"Turkey","1982","male",23.79751,125.9044,4.807563,76.71,3256.37,8323,63.7,"Southern Europe","1980 - 1989"
"Turkey","1983","female",26.31507,127.2546,4.875953,73.97,3274.23,8535,64.2,"Southern Europe","1980 - 1989"
"Turkey","1983","male",23.86535,125.8977,4.802853,73.97,3274.23,8535,64.2,"Southern Europe","1980 - 1989"
"Turkey","1984","female",26.39637,127.3207,4.880841,76.71,3271.47,8798,64.8,"Southern Europe","1980 - 1989"
"Turkey","1984","male",23.94047,125.9401,4.802706,76.71,3271.47,8798,64.8,"Southern Europe","1980 - 1989"
"Turkey","1985","female",26.49512,127.3984,4.883654,71.23,3476.47,9163,65.2,"Southern Europe","1980 - 1989"
"Turkey","1985","male",24.02091,125.9211,4.800441,71.23,3476.47,9163,65.2,"Southern Europe","1980 - 1989"
"Turkey","1986","male",24.10812,125.9467,4.801148,76.71,3472.54,9556,65.7,"Southern Europe","1980 - 1989"
"Turkey","1986","female",26.59241,127.487,4.888856,76.71,3472.54,9556,65.7,"Southern Europe","1980 - 1989"
"Turkey","1987","female",26.70048,127.6148,4.895066,84.93,3542.6,10351,66.1,"Southern Europe","1980 - 1989"
"Turkey","1987","male",24.20839,125.985,4.802313,84.93,3542.6,10351,66.1,"Southern Europe","1980 - 1989"
"Turkey","1988","female",26.81769,127.7559,4.899383,76.71,3580.74,10421,66.5,"Southern Europe","1980 - 1989"
"Turkey","1988","male",24.31877,125.9957,4.800129,76.71,3580.74,10421,66.5,"Southern Europe","1980 - 1989"
"Turkey","1989","male",24.43041,125.9941,4.797004,79.45,3583.81,10103,66.9,"Southern Europe","1980 - 1989"
"Turkey","1989","female",26.91491,127.8844,4.90255,79.45,3583.81,10103,66.9,"Southern Europe","1980 - 1989"
"Turkey","1990","male",24.54882,125.9902,4.79595,82.19,3634.18,10670,67.3,"Southern Europe","1990 - 1999"
"Turkey","1990","female",27.02399,127.9924,4.906925,82.19,3634.18,10670,67.3,"Southern Europe","1990 - 1999"
"Turkey","1991","male",24.66999,125.9809,4.792976,82.19,3581.79,10568,67.6,"Southern Europe","1990 - 1999"
"Turkey","1991","female",27.10501,128.0817,4.909247,82.19,3581.79,10568,67.6,"Southern Europe","1990 - 1999"
"Turkey","1992","female",27.20194,128.0976,4.912488,82.19,3564.7,10920,67.9,"Southern Europe","1990 - 1999"
"Turkey","1992","male",24.79153,125.9427,4.791946,82.19,3564.7,10920,67.9,"Southern Europe","1990 - 1999"
"Turkey","1993","female",27.29457,128.0738,4.91714,82.19,3577.01,11569,68.3,"Southern Europe","1990 - 1999"
"Turkey","1993","male",24.91986,125.9323,4.793735,82.19,3577.01,11569,68.3,"Southern Europe","1990 - 1999"
"Turkey","1994","male",25.03051,125.8563,4.792158,76.71,3570.76,10857,68.6,"Southern Europe","1990 - 1999"
"Turkey","1994","female",27.374,127.9493,4.917766,76.71,3570.76,10857,68.6,"Southern Europe","1990 - 1999"
"Turkey","1995","female",27.44774,127.8063,4.917528,76.71,3551.96,11530,69,"Southern Europe","1990 - 1999"
"Turkey","1995","male",25.14651,125.7943,4.790612,76.71,3551.96,11530,69,"Southern Europe","1990 - 1999"
"Turkey","1996","female",27.52994,127.6471,4.916986,79.45,3518.65,12190,69.4,"Southern Europe","1990 - 1999"
"Turkey","1996","male",25.27038,125.75,4.788964,79.45,3518.65,12190,69.4,"Southern Europe","1990 - 1999"
"Turkey","1997","male",25.39673,125.7365,4.790253,84.93,3434.66,12911,69.8,"Southern Europe","1990 - 1999"
"Turkey","1997","female",27.60051,127.4569,4.916825,84.93,3434.66,12911,69.8,"Southern Europe","1990 - 1999"
"Turkey","1998","female",27.67073,127.2247,4.913482,84.93,3482.13,13008,70.4,"Southern Europe","1990 - 1999"
"Turkey","1998","male",25.51746,125.7122,4.789493,84.93,3482.13,13008,70.4,"Southern Europe","1990 - 1999"
"Turkey","1999","male",25.6213,125.6501,4.785239,73.97,3440.85,12381,70.3,"Southern Europe","1990 - 1999"
"Turkey","1999","female",27.72737,126.9308,4.90518,73.97,3440.85,12381,70.3,"Southern Europe","1990 - 1999"
"Turkey","2000","female",27.79599,126.6782,4.89272,76.71,3480.55,13025,71.5,"Southern Europe","2000 - 2004"
"Turkey","2000","male",25.73719,125.5723,4.774819,76.71,3480.55,13025,71.5,"Southern Europe","2000 - 2004"
"Turkey","2001","male",25.82401,125.4196,4.759726,76.71,3439.93,12106,72,"Southern Europe","2000 - 2004"
"Turkey","2001","female",27.84298,126.3575,4.874231,76.71,3439.93,12106,72,"Southern Europe","2000 - 2004"
"Turkey","2002","male",25.92331,125.2408,4.741371,68.49,3430.27,12669,72.5,"Southern Europe","2000 - 2004"
"Turkey","2002","female",27.89841,126.0769,4.855077,68.49,3430.27,12669,72.5,"Southern Europe","2000 - 2004"
"Turkey","2003","male",26.03143,125.0523,4.729907,65.75,3413.11,13151,72.9,"Southern Europe","2000 - 2004"
"Turkey","2003","female",27.95766,125.7433,4.841705,65.75,3413.11,13151,72.9,"Southern Europe","2000 - 2004"
"Turkey","2004","female",28.00844,125.3976,4.831856,65.75,3434.2,14187,73.4,"Southern Europe","2000 - 2004"
"Turkey","2004","male",26.14951,124.8335,4.721781,65.75,3434.2,14187,73.4,"Southern Europe","2000 - 2004"
"Ukraine","1992","female",26.24147,133.8088,5.348276,142.47,3367.47,8633,68.8,"Eastern Europe","1990 - 1999"
"Ukraine","1992","male",25.05866,137.1334,5.195529,142.47,3367.47,8633,68.8,"Eastern Europe","1990 - 1999"
"Ukraine","1993","female",26.19495,133.4859,5.3092,123.29,3242.89,7401,68,"Eastern Europe","1990 - 1999"
"Ukraine","1993","male",25.0484,136.6894,5.154474,123.29,3242.89,7401,68,"Eastern Europe","1990 - 1999"
"Ukraine","1994","male",24.99754,136.2554,5.109395,104.11,2980.08,5732,67.3,"Eastern Europe","1990 - 1999"
"Ukraine","1994","female",26.09426,133.0742,5.263434,104.11,2980.08,5732,67.3,"Eastern Europe","1990 - 1999"
"Ukraine","1995","male",24.93999,135.8763,5.066055,101.37,2883.38,5073,66.8,"Eastern Europe","1990 - 1999"
"Ukraine","1995","female",25.99308,132.6411,5.218642,101.37,2883.38,5073,66.8,"Eastern Europe","1990 - 1999"
"Ukraine","1996","male",24.87676,135.5608,5.019254,104.11,2800.18,4606,66.8,"Eastern Europe","1990 - 1999"
"Ukraine","1996","female",25.89025,132.2631,5.170697,104.11,2800.18,4606,66.8,"Eastern Europe","1990 - 1999"
"Ukraine","1997","female",25.80039,131.9419,5.125657,98.63,2854.35,4509,67.1,"Eastern Europe","1990 - 1999"
"Ukraine","1997","male",24.82352,135.3376,4.976524,98.63,2854.35,4509,67.1,"Eastern Europe","1990 - 1999"
"Ukraine","1998","female",25.7314,131.6607,5.08286,101.37,2829.92,4463,67.5,"Eastern Europe","1990 - 1999"
"Ukraine","1998","male",24.77336,135.2012,4.937142,101.37,2829.92,4463,67.5,"Eastern Europe","1990 - 1999"
"Ukraine","1999","male",24.73059,135.1465,4.902637,104.11,2781.59,4496,67.6,"Eastern Europe","1990 - 1999"
"Ukraine","1999","female",25.66986,131.4368,5.043058,104.11,2781.59,4496,67.6,"Eastern Europe","1990 - 1999"
"Ukraine","2000","male",24.71955,135.1661,4.871169,117.81,2896.79,4809,67.5,"Eastern Europe","2000 - 2004"
"Ukraine","2000","female",25.64889,131.316,5.007464,117.81,2896.79,4809,67.5,"Eastern Europe","2000 - 2004"
"Ukraine","2001","female",25.66549,131.2733,4.975511,128.77,2989.32,5305,67.5,"Eastern Europe","2000 - 2004"
"Ukraine","2001","male",24.73512,135.2425,4.843783,128.77,2989.32,5305,67.5,"Eastern Europe","2000 - 2004"
"Ukraine","2002","female",25.7026,131.2511,4.949708,120.55,3048.39,5637,67.4,"Eastern Europe","2000 - 2004"
"Ukraine","2002","male",24.77167,135.387,4.82475,120.55,3048.39,5637,67.4,"Eastern Europe","2000 - 2004"
"Ukraine","2003","female",25.76129,131.2885,4.929202,120.55,3051.89,6217,67.4,"Eastern Europe","2000 - 2004"
"Ukraine","2003","male",24.83912,135.6133,4.811069,120.55,3051.89,6217,67.4,"Eastern Europe","2000 - 2004"
"Ukraine","2004","female",25.85005,131.357,4.915169,120.55,3190.82,7022,67.3,"Eastern Europe","2000 - 2004"
"Ukraine","2004","male",24.94095,135.8825,4.803853,120.55,3190.82,7022,67.3,"Eastern Europe","2000 - 2004"
"United Kingdom","1980","male",24.72216,136.5205,6.240528,117.81,3116.05,20417,73.4,"Western Europe","1980 - 1989"
"United Kingdom","1980","female",24.20878,131.0317,6.193212,117.81,3116.05,20417,73.4,"Western Europe","1980 - 1989"
